text,target
Online shop URL:https://www.allaccessorybest.com; Domain length:24; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:27; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 11 03:53:36 2023 GMT; Domain registration date:2023-05-15 03:35,fraudulent
Online shop URL:https://blitzhandel24.com; Domain length:17; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:2; Number  of letters:19; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:Cloudflare Inc ECC CA-3; SSL certificate expire date:Apr 21 23:59:59 2024 GMT; Domain registration date:2019-06-27 21:36,legitimate
Online shop URL:https://www.boulanger.com; Domain length:17; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:20; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:DigiCert SHA2 Extended Validation Server CA; SSL certificate expire date:Mar 13 23:59:59 2024 GMT; Domain registration date:1996-05-30 04:00,legitimate
Online shop URL:https://celivaa.de; Domain length:10; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:14; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:ZeroSSL RSA Domain Secure Site CA; SSL certificate expire date:Aug 31 23:59:59 2023 GMT; Domain registration date:Hidden,fraudulent
Online shop URL:https://megagear.online; Domain length:15; Top domain length:6; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:19; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 19 07:37:50 2023 GMT; Domain registration date:2023-07-18 00:00,fraudulent
Online shop URL:https://www.juvelyrikosnamai.lt; Domain length:23; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:26; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Sep 17 07:12:58 2023 GMT; Domain registration date:2018-01-05 00:00,legitimate
Online shop URL:https://www.goatauthentic.com/en; Domain length:21; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:26; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:Cloudflare Inc ECC CA-3; SSL certificate expire date:Apr  9 23:59:59 2024 GMT; Domain registration date:2019-06-15 14:00,legitimate
Online shop URL:https://fiskedeal.dk; Domain length:12; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:16; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Sep 28 06:06:39 2023 GMT; Domain registration date:2017-07-05 00:00,legitimate
Online shop URL:https://www.pickledfoodonline.com; Domain length:25; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:28; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Sep 28 05:53:10 2023 GMT; Domain registration date:2023-06-30 06:38,fraudulent
Online shop URL:https://dviraciu-laikikliai.lt; Domain length:22; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:25; Number  of dots (.):1; Number  of hyphens (-):1; SSL certificate issuer:R3; SSL certificate expire date:Aug 29 20:21:42 2023 GMT; Domain registration date:2007-11-29 00:00,legitimate
Online shop URL:https://www.diekuchetoolrabatt.com; Domain length:26; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:29; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Sep 19 02:26:48 2023 GMT; Domain registration date:2023-06-21 03:16,fraudulent
Online shop URL:https://www.usstorejewelry.com; Domain length:22; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:25; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct  8 06:06:19 2023 GMT; Domain registration date:2023-05-12 03:18,fraudulent
Online shop URL:https://clothingbetter.com; Domain length:18; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:22; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct  2 12:27:57 2023 GMT; Domain registration date:2023-05-06 00:00,fraudulent
Online shop URL:https://www.obtainfish.com; Domain length:18; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:21; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Oct 17 06:58:05 2023 GMT; Domain registration date:2023-07-19 07:48,fraudulent
Online shop URL:https://www.playjuggling.com/it; Domain length:20; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:25; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 25 15:25:28 2023 GMT; Domain registration date:2006-09-25 19:05,legitimate
Online shop URL:https://trusted-help.com; Domain length:16; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:19; Number  of dots (.):1; Number  of hyphens (-):1; SSL certificate issuer:R3; SSL certificate expire date:Oct 16 21:00:55 2023 GMT; Domain registration date:2018-12-07 14:54,fraudulent
Online shop URL:https://www.onepointequip.com; Domain length:21; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:24; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Sep 27 11:40:50 2023 GMT; Domain registration date:2023-02-24 10:49,fraudulent
Online shop URL:https://www.sunware.com/nl-nl; Domain length:15; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:22; Number  of dots (.):2; Number  of hyphens (-):1; SSL certificate issuer:Sectigo RSA Domain Validation Secure Server CA; SSL certificate expire date:Jun 13 23:59:59 2024 GMT; Domain registration date:2002-07-31 17:03,legitimate
Online shop URL:https://www.halloween-kleider.com; Domain length:25; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:27; Number  of dots (.):2; Number  of hyphens (-):1; SSL certificate issuer:E1; SSL certificate expire date:Oct 23 04:22:20 2023 GMT; Domain registration date:2023-05-27 01:16,fraudulent
Online shop URL:https://www.santaeulalia.com/es; Domain length:20; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:25; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:Cloudflare Inc ECC CA-3; SSL certificate expire date:May 13 23:59:59 2024 GMT; Domain registration date:1999-02-05 05:00,legitimate
Online shop URL:https://www.bikefahrradonline.com; Domain length:25; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:28; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 27 09:04:54 2023 GMT; Domain registration date:2023-04-02 00:00,fraudulent
"Online shop URL:https://pulguinhas.pt; Domain length:13; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:17; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:cPanel, Inc. Certification Authority; SSL certificate expire date:Sep 19 23:59:59 2023 GMT; Domain registration date:2012-03-05",legitimate
Online shop URL:https://www.backpacksschritte.com; Domain length:25; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:28; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Sep 22 07:27:09 2023 GMT; Domain registration date:2023-04-26 05:50,fraudulent
Online shop URL:https://www.constrmall.com; Domain length:18; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:21; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:Cloudflare Inc ECC CA-3; SSL certificate expire date:Oct 18 23:59:59 2023 GMT; Domain registration date:2021-11-17 11:45,fraudulent
Online shop URL:https://www.jeans24h.eu; Domain length:15; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:2; Number  of letters:16; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:Certum Domain Validation CA SHA2; SSL certificate expire date:Apr  2 07:42:59 2024 GMT; Domain registration date:Hidden,legitimate
Online shop URL:https://www.heavins.ie; Domain length:14; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:17; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:Amazon RSA 2048 M01; SSL certificate expire date:Jun 27 23:59:59 2024 GMT; Domain registration date:2015-09-24 00:00,legitimate
Online shop URL:https://e-sodotechnika.lt; Domain length:17; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:20; Number  of dots (.):1; Number  of hyphens (-):1; SSL certificate issuer:R3; SSL certificate expire date:Sep  6 04:28:59 2023 GMT; Domain registration date:2011-08-01 00:00,legitimate
Online shop URL:https://www.korda-fishing.com; Domain length:21; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:23; Number  of dots (.):2; Number  of hyphens (-):1; SSL certificate issuer:R3; SSL certificate expire date:Oct 28 15:13:14 2023 GMT; Domain registration date:2023-01-14 06:43,fraudulent
Online shop URL:https://www.dealshop.lt; Domain length:15; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:18; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct  3 08:30:08 2023 GMT; Domain registration date:2020-11-25 00:00,legitimate
Online shop URL:https://minoti.com/en; Domain length:10; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:16; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 23 11:20:42 2023 GMT; Domain registration date:2004-08-28 04:58,legitimate
Online shop URL:https://www.bikerabatt.com; Domain length:18; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:21; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Sep  3 09:26:55 2023 GMT; Domain registration date:2023-04-07 00:00,fraudulent
Online shop URL:https://www.essentiel-shoe.com; Domain length:22; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:24; Number  of dots (.):2; Number  of hyphens (-):1; SSL certificate issuer:E1; SSL certificate expire date:Sep  9 10:28:43 2023 GMT; Domain registration date:2023-04-13 03:28,fraudulent
Online shop URL:https://otcantabuse.com; Domain length:15; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:19; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 31 00:58:16 2023 GMT; Domain registration date:2019-12-09 21:21,fraudulent
Online shop URL:https://www.furnitureor.com; Domain length:19; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:22; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Sep 11 04:56:23 2023 GMT; Domain registration date:2023-06-13 05:40,fraudulent
Online shop URL:https://www.lederzentrum.de; Domain length:19; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:22; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct  3 23:49:57 2023 GMT; Domain registration date:Hidden,legitimate
Online shop URL:https://www.pharmacy-xl.org; Domain length:19; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:21; Number  of dots (.):2; Number  of hyphens (-):1; SSL certificate issuer:ZeroSSL ECC Domain Secure Site CA; SSL certificate expire date:Sep 29 23:59:59 2023 GMT; Domain registration date:2017-07-21 20:16,fraudulent
Online shop URL:https://ka-risma.com; Domain length:12; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:15; Number  of dots (.):1; Number  of hyphens (-):1; SSL certificate issuer:R3; SSL certificate expire date:Sep 18 22:53:55 2023 GMT; Domain registration date:2019-05-03 07:53,legitimate
Online shop URL:https://pokal-total.de; Domain length:14; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:17; Number  of dots (.):1; Number  of hyphens (-):1; SSL certificate issuer:R3; SSL certificate expire date:Oct  4 09:24:44 2023 GMT; Domain registration date:Hidden,legitimate
Online shop URL:https://www.glamgarbshop.com; Domain length:20; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:23; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Nov 11 07:56:50 2023 GMT; Domain registration date:2023-06-15 08:02,fraudulent
Online shop URL:https://www.better-shirts.de; Domain length:20; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:22; Number  of dots (.):2; Number  of hyphens (-):1; SSL certificate issuer:RapidSSL Global TLS RSA4096 SHA256 2022 CA1; SSL certificate expire date:Feb 24 23:59:59 2024 GMT; Domain registration date:Hidden,legitimate
Online shop URL:https://woodenamsterdam.com; Domain length:19; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:23; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 14 15:58:54 2023 GMT; Domain registration date:2016-05-24 11:22,legitimate
Online shop URL:https://www.teebooks.co.uk; Domain length:18; Top domain length:5; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:20; Number  of dots (.):3; Number  of hyphens (-):0; SSL certificate issuer:AlphaSSL CA - SHA256 - G4; SSL certificate expire date:Aug  3 15:53:36 2024 GMT; Domain registration date:2013-09-23 00:00,legitimate
Online shop URL:https://www.shkshop.com; Domain length:15; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:18; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Sep 25 23:52:59 2023 GMT; Domain registration date:2008-09-09 12:16,legitimate
Online shop URL:https://theyamazakihome-europe.com; Domain length:26; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:29; Number  of dots (.):1; Number  of hyphens (-):1; SSL certificate issuer:R3; SSL certificate expire date:Sep 21 08:02:17 2023 GMT; Domain registration date:2020-05-14 05:43,legitimate
Online shop URL:https://www.furnituregibson.com; Domain length:23; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:26; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct  1 08:22:50 2023 GMT; Domain registration date:2023-07-03 07:01,fraudulent
